epoch,network_error
1,0.24860132828479997
2,0.24219400809001448
3,0.23499406104219686
4,0.22724734518184228
5,0.21927694666034714
6,0.21141490858869644
7,0.20393905993764647
8,0.19703810296158322
9,0.19080858319534083
10,0.18527249539177515
11,0.18040160253397958
12,0.17613936983346923
13,0.17241705432056778
14,0.16916396200455222
15,0.1663132225424649
16,0.16380457059168665
17,0.1615853143147262
18,0.1596102973573409
19,0.15784135761831017
20,0.15624657644582635
21,0.1547994787761607
22,0.15347826495742048
23,0.15226510944500757
24,0.15114553689086643
25,0.15010787381950685
26,0.1491427688346795
27,0.1482427729750979
28,0.14740197254822712
29,0.1466156683749292
30,0.14588009716770847
31,0.14519219230297345
32,0.14454938228120356
33,0.14394942559587437
34,0.1433902805787575
35,0.1428700081866333
36,0.14238670484253033
37,0.14193846156702078
38,0.14152334493234675
39,0.1411393949842757
40,0.14078463526392473
41,0.1404570904065144
42,0.1401548074184826
43,0.13987587752869965
44,0.13961845635926703
45,0.1393807809691358
46,0.13916118302113742
47,0.13895809787343696
48,0.138770069791285
49,0.13859575372604532
50,0.13843391423964707
51,0.1382834221924669
52,0.13814324978928844
53,0.13801246451579957
54,0.137890222416317
55,0.13777576107599443
56,0.13766839258686298
57,0.13756749670202673
58,0.13747251431871854
59,0.13738294137929108
60,0.1372983232389458
61,0.1372182495187912
62,0.1371423494410959
63,0.13707028762875073
64,0.1370017603414839
65,0.13693649211597583
66,0.13687423277460323
67,0.13681475476722502
68,0.13675785081151798
69,0.13670333179935573
70,0.13665102493921172
71,0.13660077210728938
72,0.13655242838283632
73,0.13650586074577742
74,0.13646094691730887
75,0.13641757432640494
76,0.1363756391872731
77,0.13633504567465393
78,0.1362957051855075
79,0.13625753567707372
80,0.13622046107255445
81,0.136184410726765
82,0.1361493189450554
83,0.13611512454962899
84,0.13608177048810277
85,0.13604920347977525
86,0.13601737369560657
87,0.135986234468384
88,0.135955742029955
89,0.13592585527276346
90,0.13589653553323797
91,0.13586774639485175
92,0.1358394535089138
93,0.13581162443136113
94,0.13578422847400842
95,0.1357572365688736
96,0.13573062114434664
97,0.1357043560120956
98,0.13567841626371915
99,0.135652778176259
100,0.13562741912577503
101,0.13560231750826926
102,0.13557745266731736
103,0.13555280482783177
104,0.13552835503544058
105,0.13550408510101813
106,0.13547997754995195
107,0.13545601557577297
108,0.13543218299781537
109,0.13540846422260697
110,0.135384844208723
111,0.13536130843486505
112,0.13533784287095244
113,0.13531443395203663
114,0.13529106855487183
115,0.13526773397699307
116,0.13524441791817096
117,0.13522110846412833
118,0.1351977940724183
119,0.13517446356037613
120,0.13515110609506947
121,0.13512771118518072
122,0.13510426867476638
123,0.13508076873884428
124,0.13505720188076903
125,0.13503355893135913
126,0.13500983104974726
127,0.13498600972592611
128,0.13496208678496713
129,0.1349380543928895
130,0.1349139050641583
131,0.1348896316707888
132,0.13486522745303262
133,0.13484068603161734
134,0.13481600142150663
135,0.1347911680471408
136,0.1347661807591104
137,0.13474103485220493
138,0.13471572608476748
139,0.13469025069927312
140,0.13466460544403241
141,0.1346387875959055
142,0.13461279498389275
143,0.13458662601344593
144,0.1345602796913231
145,0.13453375565078346
146,0.13450705417689457
147,0.13448017623169498
148,0.134453123478929
149,0.1344258983080387
150,0.13439850385707258
151,0.1343709440341379
152,0.13434322353699937
153,0.1343153478703996
154,0.1342873233606545
155,0.1342591571670583
156,0.13423085728961812
157,0.13420243257263154
158,0.1341738927036186
159,0.13414524820712917
160,0.13411651043296355
161,0.1340876915383729
162,0.13405880446384782
163,0.13402986290215546
164,0.13400088126035367
165,0.13397187461459076
166,0.13394285865759362
167,0.1339138496388545
168,0.13388486429764584
169,0.13385591978912173
170,0.13382703360390275
171,0.1337982234816832
172,0.13376950731954496
173,0.13374090307580433
174,0.1337124286703545
175,0.13368410188259114
176,0.13365594024811914
177,0.13362796095552407
178,0.13360018074455982
179,0.13357261580713412
180,0.13354528169248064
181,0.13351819321787095
182,0.13349136438615603
183,0.13346480831132312
184,0.1334385371531206
185,0.1334125620616372
186,0.13338689313253208
187,0.1333615393734018
188,0.13333650868154573
189,0.13331180783316154
190,0.13328744248377444
191,0.1332634171794835
192,0.1332397353784058
193,0.13321639948151942
194,0.13319341087195272
195,0.13317076996164862
196,0.13314847624424678
197,0.13312652835297736
198,0.13310492412234579
199,0.13308366065240718
200,0.1330627343744797
201,0.13304214111722037
202,0.13302187617208494
203,0.13300193435730653
204,0.13298231007965133
205,0.1329629973933389
206,0.1329439900556437
207,0.1329252815788225
208,0.13290686527812784
209,0.1328887343157791
210,0.13287088174085737
211,0.13285330052517325
212,0.13283598359522597
213,0.13281892386042668
214,0.13280211423779983
215,0.13278554767340653
216,0.13276921716075127
217,0.13275311575644066
218,0.13273723659336586
219,0.13272157289167066
220,0.13270611796775864
221,0.1326908652415758
222,0.13267580824238867
223,0.1326609406132581
224,0.13264625611438954
225,0.13263174862552127
226,0.1326174121474923
227,0.13260324080311514
228,0.13258922883746124
229,0.13257537061765115
230,0.13256166063223007
231,0.13254809349019556
232,0.1325346639197345
233,0.13252136676671736
234,0.1325081969929904
235,0.13249514967449966
236,0.13248221999927468
237,0.1324694032652963
238,0.1324566948782688
239,0.13244409034931273
240,0.13243158529259383
241,0.1324191754229001
242,0.13240685655317763
243,0.1323946245920355
244,0.1323824755412273
245,0.13237040549311724
246,0.13235841062813725
247,0.1323464872122417
248,0.13233463159436482
249,0.1323228402038855
250,0.1323111095481055
251,0.13229943620974344
252,0.13228781684444998
253,0.13227624817834702
254,0.13226472700559386
255,0.13225325018598394
256,0.13224181464257417
257,0.13223041735934946
258,0.1322190553789241
259,0.13220772580028228
260,0.1321964257765589
261,0.1321851525128619
262,0.13217390326413725
263,0.1321626753330776
264,0.13215146606807465
265,0.13214027286121618
266,0.13212909314632776
267,0.1321179243970589
268,0.13210676412501393
269,0.13209560987792707
270,0.13208445923788156
271,0.1320733098195715
272,0.132062159268607
273,0.13205100525986066
274,0.1320398454958548
275,0.13202867770518928
276,0.13201749964100748
277,0.13200630907949995
278,0.13199510381844487
279,0.13198388167578304
280,0.13197264048822685
281,0.13196137810990116
282,0.1319500924110151
283,0.1319387812765624
284,0.13192744260504946
285,0.131916074307249
286,0.13190467430497727
287,0.13189324052989335
288,0.13188177092231856
289,0.13187026343007366
290,0.1318587160073323
291,0.1318471266134877
292,0.1318354932120318
293,0.1318238137694429
294,0.13181208625408056
295,0.1318003086350846
296,0.1317884788812765
297,0.13177659496005942
298,0.13176465483631444
299,0.131752656471291
300,0.13174059782148675
