epoch,network_error
1,0.27420879233058654
2,0.25727244388892917
3,0.22858346131913052
4,0.20559257859941393
5,0.19591513248278208
6,0.19241802845335035
7,0.19099584182988402
8,0.19030975454905671
9,0.18991682938323515
10,0.18965008972877126
11,0.189439437127773
12,0.18925350395402915
13,0.18907779925134438
14,0.18890555994491703
15,0.18873365973929634
16,0.18856070835023922
17,0.1883861488882408
18,0.1882098247443202
19,0.1880317721860857
20,0.18785212334256873
21,0.18767106399279287
22,0.18748881890953362
23,0.18730565113007133
24,0.18712186811377812
25,0.18693783091443764
26,0.18675396397114533
27,0.186570763750373
28,0.1863888046848587
29,0.18620874089508324
30,0.1860313022079151
31,0.1858572831336654
32,0.1856875238372556
33,0.185522882820941
34,0.18536420204521317
35,0.18521226647632288
36,0.18506776136969494
37,0.18493123167692596
38,0.18480304845477843
39,0.18468338678155435
40,0.18457221836930843
41,0.18446931999479801
42,0.1843742965060198
43,0.18428661506064997
44,0.1842056459059893
45,0.18413070466208756
46,0.18406109166276347
47,0.18399612514565775
48,0.1839351665642586
49,0.18387763766549747
50,0.1838230300092848
51,0.18377090822290518
52,0.1837209085206746
53,0.18367273397705264
54,0.18362614783297568
55,0.18358096583741748
56,0.18353704834670453
57,0.18349429266133047
58,0.18345262588953334
59,0.18341199848948947
60,0.18337237855043703
61,0.18333374681712017
62,0.18329609243126807
63,0.18325940934945473
64,0.1832236933916435
65,0.18318893987404633
66,0.18315514178042527
67,0.18312228842590858
68,0.18309036456613328
69,0.18305934990219597
70,0.18302921892906576
71,0.1829999410725648
72,0.1829714810584985
73,0.1829437994576043
74,0.18291685335198973
75,0.18289059707268662
76,0.18286498296360998
77,0.18283996213416268
78,0.18281548517041923
79,0.18279150278269957
80,0.18276796637488713
81,0.18274482852765261
82,0.18272204339352818
83,0.18269956700639614
84,0.18267735751138403
85,0.18265537532346046
86,0.18263358322434545
87,0.1826119464078506
88,0.1825904324836386
89,0.1825690114488076
90,0.18254765563583347
91,0.18252633964435813
92,0.18250504026321032
93,0.18248373638795468
94,0.18246240893823434
95,0.1824410407782396
96,0.18241961664280382
97,0.18239812307090858
98,0.18237654834776457
99,0.18235488245610962
100,0.18233311703692393
101,0.18231124535938195
102,0.1822892622995379
103,0.1822671643269533
104,0.18224494949821987
105,0.182222617456095
106,0.18220016943274572
107,0.18217760825538817
108,0.18215493835241012
109,0.18213216575787916
110,0.18210929811216847
111,0.18208634465629076
112,0.18206331621741814
113,0.18204022518300683
114,0.18201708546094156
115,0.18199391242319224
116,0.1819707228306415
117,0.18194753473701988
118,0.1819243673702799
119,0.18190124099026764
120,0.18187817672220769
121,0.18185519636630296
122,0.1818323221846514
123,0.18180957666766392
124,0.181786982283208
125,0.18176456121273618
126,0.18174233507964066
127,0.18172032467593305
128,0.18169854969401647
129,0.18167702847073056
130,0.18165577775095132
131,0.18163481247778146
132,0.18161414561575173
133,0.18159378801248005
134,0.18157374830294365
135,0.18155403285896904
136,0.18153464578483192
137,0.1815155889580835
138,0.18149686211299998
139,0.18147846296249362
140,0.1814603873530269
141,0.18144262944610726
142,0.18142518191935633
143,0.18140803617995127
144,0.18139118258341913
145,0.1813746106512681
146,0.18135830928171048
147,0.18134226694868288
148,0.18132647188542075
149,0.18131091224992316
150,0.18129557627067489
151,0.1812804523719308
152,0.18126552927867043
153,0.1812507961019815
154,0.18123624240612338
155,0.1812218582588593
156,0.18120763426684997
157,0.18119356159798214
158,0.18117963199250106
159,0.18116583776473003
160,0.18115217179703483
161,0.18113862752752816
162,0.1811251989328354
163,0.18111188050706664
164,0.18109866723796658
165,0.18108555458105907
166,0.1810725384324583
167,0.18105961510089508
168,0.18104678127940108
169,0.18103403401700455
170,0.18102137069071847
171,0.18100878897804365
172,0.18099628683016375
173,0.18098386244597178
174,0.18097151424704258
175,0.1809592408536424
176,0.18094704106185408
177,0.18093491382188118
178,0.18092285821758763
179,0.18091087344732057
180,0.18089895880605586
181,0.18088711366890164
182,0.1808753374759837
183,0.18086362971873193
184,0.1808519899275762
185,0.18084041766104952
186,0.18082891249628674
187,0.18081747402089304
188,0.18080610182614637
189,0.18079479550148156
190,0.1807835546301945
191,0.1807723787862885
192,0.18076126753237512
193,0.1807502204185288
194,0.18073923698198574
195,0.18072831674756898
196,0.18071745922871482
197,0.18070666392897214
198,0.18069593034384374
199,0.18068525796284016
200,0.18067464627161856
201,0.18066409475408568
202,0.18065360289434984
203,0.18064317017841955
204,0.18063279609555477
205,0.18062248013919202
206,0.18061222180737896
207,0.18060202060266806
208,0.18059187603143576
209,0.18058178760260973
210,0.18057175482580168
211,0.1805617772088583
212,0.18055185425485865
213,0.18054198545859693
214,0.18053217030260357
215,0.18052240825276605
216,0.18051269875361942
217,0.18050304122338348
218,0.18049343504882706
219,0.1804838795800426
220,0.18047437412521583
221,0.18046491794547123
222,0.1804555102498751
223,0.18044615019066923
224,0.1804368368588048
225,0.18042756927983852
226,0.18041834641024387
227,0.18040916713418131
228,0.18040003026076398
229,0.1803909345218416
230,0.180381878570319
231,0.18037286097901375
232,0.1803638802400476
233,0.18035493476475917
234,0.18034602288411436
235,0.18033714284958555
236,0.18032829283446208
237,0.18031947093554998
238,0.18031067517521301
239,0.18030190350370454
240,0.18029315380173594
241,0.18028442388322605
242,0.18027571149817606
243,0.18026701433561307
244,0.18025833002654867
245,0.18024965614689845
246,0.18024099022031279
247,0.18023232972087125
248,0.18022367207559636
249,0.1802150146667468
250,0.1802063548338534
251,0.18019768987546536
252,0.18018901705057896
253,0.18018033357972327
254,0.18017163664568253
255,0.1801629233938377
256,0.18015419093211205
257,0.18014543633051086
258,0.18013665662024295
259,0.18012784879242036
260,0.18011900979632625
261,0.18011013653724955
262,0.18010122587387947
263,0.18009227461525681
264,0.18008327951727707
265,0.18007423727873983
266,0.1800651445369383
267,0.18005599786277954
268,0.18004679375542662
269,0.18003752863644873
270,0.18002819884346424
271,0.18001880062325787
272,0.18000933012434853
273,0.17999978338898315
274,0.1799901563445231
275,0.17998044479418873
276,0.1799706444071196
277,0.17996075070770262
278,0.17995075906411395
279,0.17994066467601266
280,0.17993046256131587
281,0.1799201475419765
282,0.1799097142286743
283,0.17989915700431966
284,0.17988847000625738
285,0.17987764710704335
286,0.17986668189365126
287,0.17985556764494892
288,0.1798442973072631
289,0.1798328634678305
290,0.17982125832590495
291,0.1798094736612619
292,0.17979750079980933
293,0.1797853305759738
294,0.17977295329148724
295,0.1797603586701502
296,0.17974753580808778
297,0.17973447311894802
298,0.1797211582734153
299,0.17970757813231916
300,0.1796937186725164
301,0.1796795649046
302,0.17966510078134623
303,0.1796503090956438
304,0.17963517136645177
305,0.17961966771110066
306,0.17960377670197852
307,0.17958747520531732
308,0.1795707381994112
309,0.17955353856913853
310,0.1795358468731098
311,0.17951763107910698
312,0.17949885626268758
313,0.17947948426287286
314,0.17945947328768289
315,0.1794387774608774
316,0.1794173462995496
317,0.1793951241101241
318,0.17937204928773742
319,0.1793480535008071
320,0.17932306073866405
321,0.1792969861952466
322,0.17926973495575466
323,0.17924120044553338
324,0.17921126259084122
325,0.17917978562901493
326,0.17914661549012653
327,0.1791115766525758
328,0.1790744683499075
329,0.1790350599738105
330,0.17899308547653758
331,0.17894823652196984
332,0.17890015406438567
333,0.17884841794264575
334,0.17879253395839656
335,0.17873191775158748
336,0.17866587458449265
337,0.17859357388374641
338,0.17851401705432224
339,0.17842599665628342
340,0.17832804451715475
341,0.17821836575130834
342,0.1780947550290678
343,0.17795449093570304
344,0.17779420423542588
345,0.17760971704341638
346,0.17739585375435576
347,0.17714623374691832
348,0.1768530749394581
349,0.17650707309133212
350,0.17609748229789102
351,0.17561260996646824
352,0.17504103347189556
353,0.1743738661154096
354,0.17360817930838937
355,0.17275103510868356
356,0.17182257539719528
357,0.17085598246383116
358,0.16989297218065652
359,0.16897584565404455
360,0.16813919501145733
361,0.16740435369122297
362,0.16677795113423258
363,0.16625407534167513
364,0.165818546842326
365,0.16545365467719733
366,0.16514203398576127
367,0.16486898367417893
368,0.16462325029512884
369,0.1643967921303653
370,0.16418410763948893
371,0.16398152043249345
372,0.16378659285008118
