epoch,network_error
1,0.2613568366744188
2,0.2600258425709712
3,0.2584693487633585
4,0.256637193182829
5,0.2544699138783446
6,0.25189900755648115
7,0.24884917816973504
8,0.24524399361402904
9,0.2410165471636336
10,0.23612605900731418
11,0.23057907007187534
12,0.22444976583299853
13,0.21788977821141794
14,0.21111771647258226
15,0.20438612513922091
16,0.19793577329042997
17,0.19195493280499595
18,0.1865578831477747
19,0.18178563587297955
20,0.1776219656322454
21,0.1740147250291944
22,0.17089493357346894
23,0.16819034130441335
24,0.16583334223307947
25,0.16376458516311757
26,0.16193387546726387
27,0.16029964360570956
28,0.15882781668738538
29,0.1574905640834062
30,0.15626514276423648
31,0.1551329250759875
32,0.15407861850648322
33,0.15308965534254174
34,0.15215572053659565
35,0.15126838684449492
36,0.15042083095448014
37,0.1496076097333995
38,0.1488244805141167
39,0.14806825311413052
40,0.1473366640257798
41,0.14662826515192506
42,0.14594232083549422
43,0.14527870800782128
44,0.14463781529747413
45,0.14402043809495912
46,0.14342766799253667
47,0.1428607767546285
48,0.1423210969471233
49,0.14180990335591573
50,0.14132830103369368
51,0.14087712685021744
52,0.1404568714485179
53,0.1400676273505027
54,0.13970906668639343
55,0.13938044899770646
56,0.13908065634827885
57,0.1388082502001705
58,0.1385615426859201
59,0.1383386742996611
60,0.13813769060188757
61,0.13795661200144355
62,0.1377934926253492
63,0.13764646629105123
64,0.13751377933125908
65,0.13739381130490758
66,0.13728508541190126
67,0.13718627076735268
68,0.13709617869006963
69,0.1370137549405371
70,0.13693806951262827
71,0.1368683052215412
72,0.13680374599034126
73,0.13674376544692063
74,0.1366878162121876
75,0.1366354200874853
76,0.1365861592271449
77,0.1365396683008671
78,0.13649562760043327
79,0.13645375701736592
80,0.13641381080553486
81,0.13637557303994688
82,0.1363388536861675
83,0.13630348520129323
84,0.1362693195953446
85,0.13623622589025797
86,0.13620408792166955
87,0.13617280243606034
88,0.136142277442416
89,0.13611243078332363
90,0.13608318889542
91,0.1360544857333838
92,0.1360262618353245
93,0.13599846351053824
94,0.13597104213325648
95,0.1359439535282827
96,0.1359171574363456
97,0.13589061704865793
98,0.13586429860158997
99,0.1358381710235931
100,0.13581220562755958
101,0.1357863758427187
102,0.13576065698095355
103,0.13573502603310708
104,0.13570946149143462
105,0.13568394319487434
106,0.1356584521942519
107,0.1356329706349207
108,0.13560748165467595
109,0.13558196929507138
110,0.1355564184245201
111,0.13553081467178119
112,0.13550514436862351
113,0.1354793945006237
114,0.13545355266519785
115,0.1354276070360908
116,0.1354015463336541
117,0.13537535980033535
118,0.13534903718088329
119,0.13532256870683876
120,0.13529594508494375
121,0.13526915748914853
122,0.13524219755594072
123,0.13521505738275602
124,0.13518772952926006
125,0.13516020702131595
126,0.1351324833574717
127,0.1351045525178172
128,0.13507640897507278
129,0.13504804770777815
130,0.13501946421545505
131,0.13499065453562023
132,0.13496161526252007
133,0.1349323435674565
134,0.13490283722056454
