epoch,network_error
1,0.2254086483666554
2,0.20416722829041548
3,0.18964385675965575
4,0.18024858332156413
5,0.1743819842173063
6,0.17078812171289218
7,0.16860239785652562
8,0.16727085217857926
9,0.16645233225019415
10,0.16594126979717827
11,0.1656151855660947
12,0.16540142467429234
13,0.16525685378404803
14,0.16515573165451639
15,0.16508255142299716
16,0.16502784438527876
17,0.1649857259662351
18,0.16495245932519015
19,0.16492561140319625
20,0.16490355375262677
21,0.16488516446271145
22,0.16486964791911438
23,0.16485642409836473
24,0.16484505929066995
25,0.1648352218096096
26,0.1648266529998863
27,0.16481914777845685
28,0.16481254123774614
29,0.16480669919016114
30,0.16480151133609341
31,0.16479688622068336
32,0.16479274743937183
33,0.16478903073505613
34,0.1647856817451301
35,0.16478265423109745
36,0.1647799086724339
37,0.16477741113932748
38,0.16477513238158312
39,0.16477304708687618
40,0.16477113327291604
41,0.1647693717863634
42,0.16476774588747162
43,0.1647662409040156
44,0.16476484394155883
45,0.16476354363978188
46,0.1647623299666649
47,0.16476119404393078
48,0.16476012799842246
49,0.16475912483509156
50,0.1647581783280704
51,0.16475728292693864
52,0.16475643367580514
53,0.1647556261432401
54,0.16475485636142648
55,0.16475412077317164
56,0.16475341618564343
57,0.16475273972987717
58,0.16475208882525047
59,0.1647514611482467
60,0.16475085460493188
61,0.16475026730665535
62,0.1647496975485553
63,0.1647491437905126
64,0.16474860464024477
65,0.16474807883827608
66,0.16474756524455514
67,0.16474706282652246
68,0.16474657064845674
69,0.16474608786195014
70,0.16474561369738305
71,0.16474514745628457
72,0.1647446885044793
73,0.16474423626593263
74,0.1647437902172189
75,0.16474334988254424
76,0.16474291482926398
77,0.1647424846638434
78,0.164742059028214
79,0.16474163759648447
80,0.16474122007196992
81,0.1647408061845062
82,0.16474039568802112
83,0.16473998835833595
84,0.1647395839911746
85,0.16473918240035984
86,0.16473878341617804
87,0.16473838688389578
88,0.16473799266241415
89,0.16473760062304685
90,0.16473721064841007
91,0.16473682263141456
92,0.16473643647434894
93,0.1647360520880463
94,0.16473566939112602
95,0.16473528830930437
96,0.16473490877476657
97,0.16473453072559502
98,0.16473415410524922
99,0.16473377886209123
100,0.1647334049489541
101,0.16473303232274783
102,0.1647326609441007
103,0.164732290777032
104,0.164731921788654
105,0.16473155394889927
106,0.16473118723027314
107,0.16473082160762684
108,0.16473045705795117
109,0.16473009356018786
110,0.16472973109505762
111,0.16472936964490315
112,0.16472900919354574
113,0.16472864972615456
114,0.16472829122912733
115,0.16472793368998107
116,0.16472757709725291
117,0.16472722144040908
118,0.16472686670976197
119,0.1647265128963946
120,0.16472615999209128
121,0.16472580798927486
122,0.16472545688094878
123,0.1647251066606449
124,0.16472475732237526
125,0.1647244088605886
126,0.16472406127013012
127,0.1647237145462053
128,0.16472336868434675
129,0.16472302368038344
130,0.1647226795304138
131,0.16472233623077992
132,0.16472199377804486
133,0.16472165216897172
134,0.16472131140050456
135,0.16472097146975107
136,0.16472063237396667
137,0.16472029411054034
138,0.1647199566769813
139,0.16471962007090726
140,0.1647192842900335
141,0.16471894933216313
142,0.16471861519517814
143,0.16471828187703116
144,0.16471794937573841
145,0.16471761768937265
146,0.16471728681605738
147,0.16471695675396128
148,0.16471662750129332
149,0.16471629905629814
150,0.1647159714172522
151,0.1647156445824598
152,0.16471531855025023
153,0.16471499331897443
154,0.1647146688870024
155,0.1647143452527209
156,0.1647140224145312
157,0.16471370037084718
158,0.16471337912009362
159,0.16471305866070443
160,0.16471273899112168
161,0.164712420109794
162,0.16471210201517575
163,0.1647117847057258
164,0.16471146817990684
165,0.16471115243618464
166,0.1647108374730274
167,0.16471052328890493
168,0.16471020988228852
169,0.16470989725165022
170,0.16470958539546263
171,0.1647092743121984
172,0.16470896400033025
173,0.1647086544583304
174,0.16470834568467072
175,0.16470803767782224
176,0.16470773043625536
177,0.16470742395843951
178,0.16470711824284323
179,0.16470681328793402
