epoch,network_error
1,0.2781964282259254
2,0.26933328967511605
3,0.25443225632318656
4,0.2339384617752788
5,0.21465010680209387
6,0.20206928022486503
7,0.1952459013189645
8,0.19160148089101564
9,0.18952706052472248
10,0.18824831380876558
11,0.18739872712326092
12,0.18679338072716023
13,0.18633192752011407
14,0.1859568298389099
15,0.18563391171819546
16,0.18534243679138288
17,0.18506966115781312
18,0.18480769358838622
19,0.1845516317064846
20,0.18429843686519232
21,0.18404624909311218
22,0.18379396914468604
23,0.18354100488366928
24,0.1832871198549908
25,0.18303234585845257
26,0.18277693555259858
27,0.18252133949891894
28,0.182266196893789
29,0.18201233191965294
30,0.18176074907979878
31,0.1815126217131135
32,0.1812692686482095
33,0.1810321151130561
34,0.18080263593184215
35,0.18058228188321815
36,0.18037239369696095
37,0.18017411192857838
38,0.1799882938798266
39,0.17981544970595037
40,0.17965570807817496
41,0.17950881726438586
42,0.17937418126053414
43,0.1792509243801773
44,0.1791379732672358
45,0.17903414373444265
46,0.17893822118053265
47,0.17884902671127656
48,0.17876546517825612
49,0.17868655499587477
50,0.17861144212637275
51,0.17853940188667275
52,0.17846983245074038
53,0.17840224347164296
54,0.17833624248973248
55,0.1782715209902041
56,0.17820784127388448
57,0.17814502476771943
58,0.17808294202696945
59,0.17802150444250783
60,0.17796065752852996
61,0.17790037559555705
62,0.177840657584818
63,0.177781523834428
64,0.17772301355337497
65,0.17766518278947263
66,0.1776081026892238
67,0.17755185786069103
68,0.17749654466644776
69,0.17744226929490076
70,0.17738914548738524
71,0.1773372918376013
72,0.1772868286300874
73,0.17723787424446083
74,0.17719054121854647
75,0.17714493213008153
76,0.1771011355150478
77,0.17705922208138264
78,0.17701924149108658
79,0.1769812199655735
80,0.17694515891718599
81,0.17691103472862874
82,0.1768787997018106
83,0.17684838409242926
84,0.17681969905204106
85,0.17679264022881466
86,0.17676709174044888
87,0.1767429302303454
88,0.17672002874739995
89,0.17669826024234056
90,0.17667750053866427
91,0.17665763070326262
92,0.17663853880212252
93,0.17662012107443456
94,0.17660228259162492
95,0.176584937486535
96,0.17656800884431292
97,0.17655142834359472
98,0.17653513572742793
99,0.1765190781709816
100,0.1765032095996192
101,0.1764874899979419
102,0.17647188473887254
103,0.17645636395219053
104,0.17644090194423762
105,0.17642547667467273
106,0.17641006929191685
107,0.1763946637260093
108,0.1763792463357141
109,0.17636380560560996
110,0.17634833188835405
111,0.17633281718716198
112,0.17631725497364797
113,0.1763016400364335
114,0.17628596835627838
115,0.17627023700387093
116,0.1762544440567979
117,0.1762385885325797
118,0.17622267033499056
119,0.1762066902111815
120,0.17619064971738158
121,0.17617455119117753
122,0.17615839772855899
123,0.1761421931640784
124,0.17612594205261092
125,0.1761096496513179
126,0.1760933219005246
127,0.17607696540232373
128,0.176060587395815
129,0.17604419572799646
130,0.17602779881943806
131,0.1760114056239956
132,0.17599502558197203
133,0.17597866856629846
134,0.17596234482149803
135,0.17594606489540626
136,0.17592983956385302
