epoch,network_error
1,0.25744030478202234
2,0.24787934425217745
3,0.2241451842139112
4,0.1843540170440042
5,0.1642498440527068
6,0.1622218990956749
7,0.155335714980287
8,0.14674672004217806
9,0.14157846497796978
10,0.1383465626178172
11,0.13626678200603176
12,0.1358672744810546
13,0.13552357073002372
14,0.13499083469917444
15,0.1347293915779649
16,0.13447986809053308
17,0.13416407933998642
18,0.1339050281616741
19,0.1336872684879001
20,0.13344569368341025
21,0.13319651548101802
22,0.13295309189747842
23,0.13270587307555898
24,0.13246480143622816
25,0.1322464941113693
26,0.13205818085321713
27,0.13190078663547206
28,0.13176865855541373
29,0.13165426309968026
30,0.13155276614765718
31,0.1314600752214099
32,0.1313724185251309
33,0.13128723744664456
34,0.13120312256015157
35,0.131119495254482
36,0.13103603028545602
37,0.13095228904666342
38,0.13086771548644183
39,0.13078175504440342
40,0.1306940066577619
41,0.13060421754686904
42,0.1305121742785131
43,0.13041768561894598
44,0.13032065620723837
45,0.13022114566260257
46,0.13011935599656088
47,0.13001558834238577
48,0.12991023299212845
49,0.12980379102118733
50,0.12969687531621493
51,0.12959015845177718
52,0.1294842897869512
53,0.12937982283996027
54,0.12927716807000594
55,0.12917656555508078
56,0.12907807966002605
57,0.128981624717795
58,0.1288870147169375
59,0.12879401435232918
60,0.12870237705592943
61,0.12861187139777397
62,0.12852229790882097
63,0.128433493653967
64,0.12834532705773052
65,0.12825769077764768
66,0.12817049559535157
67,0.1280836637450754
68,0.12799712268478
69,0.127910801288504
70,0.12782462746697917
71,0.12773852623136503
72,0.12765241894139714
73,0.12756622348756985
74,0.12747985439956053
75,0.12739322279756968
76,0.12730623601873356
77,0.12721879658208113
78,0.1271308008853455
79,0.12704213788294974
80,0.12695268762989131
81,0.12686231982608828
82,0.1267708922754209
83,0.126678249026177
84,0.1265842182217924
85,0.12648860961711758
86,0.12639121170387663
87,0.12629178840822383
88,0.12619007517224623
89,0.126085774219173
90,0.12597854873645759
91,0.12586801565309788
92,0.12575373660491393
93,0.12563520650211596
94,0.1255118388972062
95,0.12538294701477967
96,0.12524771887170677
97,0.1251051842394993
98,0.1249541702176587
99,0.1247932406408185
100,0.12462061221090903
101,0.12443403654209899
102,0.12423063153339264
103,0.12400663608528212
104,0.12375704726169878
105,0.12347507471255377
106,0.12315130989420203
107,0.1227724527943161
108,0.12231937870038061
109,0.12176432404324686
110,0.1210673024009085
111,0.12017339945041888
112,0.11901762787706005
113,0.11755498892494216
114,0.11583834182165169
115,0.11410322397474083
116,0.1126727604209422
117,0.1116350736745313
118,0.11076168903249677
119,0.10981288713541999
120,0.10873383465162505
121,0.10757090685594295
122,0.10635649214662722
123,0.10507786160427887
124,0.10388934085982056
125,0.1035555911766973
126,0.10546137004555245
127,0.0983352745905879
